"Core1","Core2","Core3","Core4","TempCPU1","TempCPU2","TempCPU3","TempCPU4","CPU1","CPU2","CPU3","CPU4","Memory","TempMemory","SpaceMemory"
"12.5","14.0625","15.625","17.1875","41","39","41","40","2500.0022","2500.0022","2500.0022","2500.0022","75.31862","34","75.2028961"
"20.3125","25","25","31.25","41","40","41","40","3300.00317","3300.00317","3300.00317","3300.00317","75.11737","34","75.2028961"
"34.375","28.125","32.8125","35.9375","41","41","43","43","3100.00171","3100.00171","3100.00171","3100.00171","75.21814","34","75.2028961"
"25","20.3125","25","28.125","41","41","43","40","3300.00171","3300.00171","3300.00171","3300.00171","75.2597656","34","75.2028961"
"31.25","15.625","26.5625","21.875","40","39","42","39","1400.00037","1400.00037","1400.00037","2200.00073","75.35124","34","75.2028961"
"18.75","15.625","29.6875","15.625","40","39","41","39","2400.00244","2400.00244","2400.00244","2400.00244","75.20909","34","75.2028961"
"10.9375","15.625","18.75","18.75","40","39","41","39","2700.002","2700.002","2700.002","2700.002","75.10344","34","75.2028961"
"20.3125","14.0625","17.1875","23.4375","42","40","42","40","2900.0022","2900.0022","2900.0022","2900.0022","75.10023","34","75.2028961"
"14.0625","10.9375","12.5","20.3125","39","38","41","39","1600.00049","1600.00049","1600.00049","1600.00049","75.10478","34","75.2028961"
"10.9375","6.25","17.1875","7.8125","41","39","41","39","2500.00244","2500.00244","2900.003","3300.00317","75.120636","34","75.2028961"
"15.625","14.0625","17.1875","15.625","40","39","42","39","2700.00146","2700.00146","2700.00146","2700.00146","75.09669","34","75.2028961"
"15.625","9.375","23.4375","17.1875","39","38","41","39","1600.00073","1600.00073","1600.00073","1600.00073","75.12872","34","75.2028961"
"12.5","10.9375","20.3125","7.8125","39","38","40","39","2100.00146","2100.00146","2100.00146","3300.00244","75.1144","34","75.2028961"
"10.9375","14.0625","10.9375","12.5","39","39","41","39","3300.003","3300.003","3300.003","3300.003","75.10147","34","75.2028961"
"15.625","15.625","18.75","10.9375","40","39","42","39","2700.002","2700.002","3300.0022","3300.0022","75.11129","34","75.2028961"
"17.1875","12.5","21.875","21.875","39","38","41","39","2300.001","2300.001","2300.001","2300.001","75.09865","34","75.2028961"
"20.3125","10.9375","12.5","15.625","39","38","41","39","2100.001","2100.001","2100.001","2100.001","75.11292","34","75.2028961"
"12.5","10.9375","17.1875","17.1875","39","38","41","39","2500.00244","2500.00244","2500.00244","2500.00244","75.1150742","34","75.19725"
"19.6078415","11.7647057","15.6862736","19.6078415","40","38","40","39","1900.00037","1900.00037","1900.00037","1900.00037","74.9346161","34","75.19725"
"20.3125","14.0625","12.5","21.875","40","38","40","38","1900.00146","1900.00146","1900.00146","1900.00146","74.9802551","34","75.19725"
"14.0625","10.9375","23.4375","17.1875","40","38","40","39","3000.0022","3000.0022","3000.0022","3000.0022","74.98447","34","75.19725"
"10.9375","9.375","18.75","14.0625","40","38","40","38","2100.00049","2100.00049","2100.00049","2100.00049","74.97235","34","75.19725"
"4.6875","4.6875","17.1875","10.9375","40","38","40","39","2100.002","3300.003","3300.003","3100.00269","74.98064","34","75.19725"
"17.1875","17.1875","25","15.625","40","38","40","38","2200.00122","2200.00122","2200.00122","2200.00122","74.9333649","34","75.19725"
"12.5","12.5","20.3125","18.75","40","38","40","38","2400.00122","2400.00122","2400.00122","3300.00146","74.8451","34","75.19725"
"9.375","9.375","18.75","20.3125","39","38","40","39","1900.00159","1900.00159","1900.00159","1900.00159","74.95138","34","75.19725"
"10.9375","7.8125","7.8125","12.5","39","38","40","39","2700.00244","2700.00244","2700.00244","800.000732","74.94443","34","75.19725"
"12.5","7.8125","10.9375","12.5","40","38","40","38","2100.00122","2100.00122","2100.00122","2100.00122","74.94242","34","75.19725"
"18.75","12.5","17.1875","18.75","40","39","43","39","3000.002","3000.002","3000.002","3000.002","74.84778","34","75.19725"
"21.875","15.625","9.375","9.375","39","38","41","38","2000.00073","2000.00073","2000.00073","2000.00073","74.78576","34","75.19725"
"12.5","17.1875","18.75","14.0625","39","38","40","38","2500.0022","2500.0022","2500.0022","2500.0022","74.7884445","34","75.19725"
"12.5","14.0625","17.1875","10.9375","39","38","40","38","3200.0022","3200.0022","3200.0022","3200.0022","74.81651","34","75.19725"
"10.9375","15.625","22.2222214","17.1875","38","38","40","38","1600.00061","1600.00061","1600.00061","1600.00061","74.8053","34","75.19725"
"12.5","14.0625","19.9999981","14.0625","39","38","40","37","2000.00159","2000.00159","2000.00159","2000.00159","74.73049","34","75.19725"
"17.1875","10.9375","18.75","7.8125","39","38","40","37","2000.00024","2000.00024","2000.00024","2000.00024","74.74002","34","75.19725"
"10.9375","10.9375","15.625","7.8125","39","37","40","38","2000.0022","2000.0022","2000.0022","2000.0022","74.73955","34","75.19725"
"6.25","4.6875","17.1875","7.8125","39","37","40","38","1900.0011","1900.0011","1900.0011","1900.0011","74.74611","34","75.19725"
"10.9375","15.625","18.75","17.1875","40","39","40","38","3300.003","3300.003","3100.00269","3100.00269","74.75525","34","75.19725"
"21.875","18.75","31.25","29.6875","39","38","40","38","2700.00171","2700.00171","2700.00171","2700.00171","74.63513","34","75.19725"
"10.9375","14.0625","7.8125","20.3125","39","37","39","37","1800.00134","1800.00134","1800.00134","1800.00134","74.62805","34","75.19725"
"15.625","14.0625","11.1111107","14.0625","39","37","39","38","2100.001","2100.001","2100.001","2100.001","74.63432","34","75.19725"
"12.5","6.25","9.230768","12.5","39","37","40","38","2700.002","2400.00171","2100.00146","2100.00146","74.63102","34","75.19725"
"9.375","7.8125","21.875","15.625","39","38","40","37","2500.00146","2200.00122","2200.00122","2200.00122","74.64702","34","75.19725"
"14.0625","17.1875","12.5","15.625","39","38","39","37","2200.00171","2200.00171","2200.00171","2200.00171","74.63945","34","75.19725"
"18.75","14.0625","20.3125","23.4375","38","37","39","38","2500.00122","2500.00122","2500.00122","3300.00171","74.633606","34","75.19725"
"14.0625","10.9375","20.3125","17.1875","39","38","40","38","2700.0022","2700.0022","2700.0022","2700.0022","74.6326","34","75.19725"
"20.3125","20.3125","18.75","18.75","39","39","41","39","2200.001","3300.00146","3300.00146","3300.00146","74.63384","34","75.19725"
"15.625","9.375","15.625","23.4375","39","37","40","37","3300.0022","3100.002","2800.002","2500.00171","74.7360458","34","75.19725"
"17.1875","3.125","12.5","10.9375","38","37","40","37","2500.00122","2500.00122","2500.00122","2500.00122","74.7058258","34","75.19725"
"12.5","10.9375","15.625","20.3125","38","38","39","37","1900.00146","1900.00146","1900.00146","1900.00146","74.71019","34","75.19725"
"10.9375","7.8125","15.625","9.375","38","37","39","37","1800.00012","1800.00012","1800.00012","1800.00012","74.49294","34","75.19725"
"9.375","10.9375","14.0625","10.9375","38","37","40","37","1600.00183","1600.00183","1600.00183","1600.00183","74.4802","34","75.19725"
"15.625","12.5","15.625","14.0625","38","37","39","37","2300.00171","1700.00134","1700.00134","1700.00134","74.4772339","34","75.19725"
"7.8125","10.9375","9.375","15.625","38","37","39","37","1900.00061","1900.00061","1900.00061","1900.00061","74.4830246","34","75.19725"
"15.625","12.5","18.75","17.1875","38","38","39","37","2200.00171","2200.00171","2200.00171","2200.00171","74.442894","34","75.19725"
"10.9375","15.625","15.625","14.0625","38","37","40","37","2600.002","2600.002","2600.002","2600.002","74.46904","34","75.19725"
"12.5","9.375","9.375","10.9375","38","37","39","38","1800.00085","1800.00085","1800.00085","1800.00085","74.4462","34","75.19725"
"18.75","6.25","14.0625","15.625","38","38","38","37","2300.001","2300.001","2300.001","2300.001","74.46502","34","75.19725"
"12.5","14.0625","14.0625","9.375","38","37","39","37","1800.00183","1800.00183","1800.00183","1800.00183","74.46622","34","75.19725"
"15.625","12.5","10.9375","20.3125","38","37","39","37","2300.00122","2300.00122","2300.00122","3300.002","74.47531","34","75.19725"
"10.9375","12.5","17.4603157","10.9375","38","37","40","37","2900.0022","2900.0022","2600.002","2300.00171","74.47719","34","75.19725"
"14.0625","14.0625","21.53846","23.4375","38","36","39","41","3300.00171","3300.00171","3300.00171","3300.00171","74.4755554","34","75.19725"
"17.1875","9.375","30.1587276","25","38","36","39","38","2400.002","2400.002","2400.002","3300.00269","74.45822","34","75.19725"
"12.5","12.5","21.53846","12.5","38","37","39","37","2200.00122","2200.00122","2200.00122","2200.00122","74.4728241","34","75.19725"
"12.5","15.625","21.875","18.75","38","37","39","37","2200.00073","2200.00073","2200.00073","3300.00122","74.46315","34","75.19725"
"15.625","14.0625","14.0625","17.1875","39","37","40","37","2200.00146","2200.00146","2200.00146","2200.00146","74.4752655","34","75.19725"
"9.375","12.5","17.1875","18.75","37","37","39","37","2200.002","2200.002","2200.002","2200.002","73.94629","34","75.19725"
"28.125","31.25","34.375","40.625","40","38","40","43","3300.00269","3300.00269","3300.00269","3300.00269","74.00318","34","75.19725"
"25","39.0625","39.0625","39.0625","39","38","46","39","3300.00244","3300.00244","3300.00244","3300.00244","73.85074","34","75.19725"
"21.875","17.1875","40.625","37.5","39","37","40","37","2700.00146","2700.00146","2700.00146","2700.00146","72.93277","34","75.19725"
"35.9375","18.75","29.6875","25","38","37","39","37","1500.00037","1500.00037","1500.00037","1500.00037","72.9226151","34","75.19725"
"31.25","28.125","40.625","28.125","37","37","39","36","1200.00049","2000.00085","2400.001","2400.001","72.83636","34","75.19725"
"10.9375","9.375","15.8730145","12.5","38","36","39","37","2000.00244","2000.00244","2000.00244","2000.00244","72.8081","34","75.19725"
"12.5","7.8125","19.9999981","12.5","40","39","40","38","3300.002","3300.002","3300.002","3300.002","72.68611","34","75.19725"
"20.3125","21.875","20.3125","18.75","40","39","41","39","3300.00269","3300.00269","3300.00269","3300.00269","72.7953644","34","75.19725"
"29.6875","18.75","21.875","23.4375","39","38","40","37","3100.0022","2800.002","2800.002","3300.00244","72.79158","34","75.19721"
"43.75","42.1875","42.1875","43.75","42","40","43","43","3300.00269","3300.00269","3300.00269","3300.00269","73.16639","34","75.19721"
"34.375","35.9375","26.5625","37.5","39","38","40","38","3100.002","3100.002","3100.002","3100.002","73.14584","34","75.19721"
"37.5","35.9375","32.8125","34.375","44","44","45","43","3300.001","3300.001","3300.001","3300.001","73.35447","34","75.19721"
"39.0625","43.75","37.5","31.25","39","39","40","38","1600.0011","1600.0011","1600.0011","1600.0011","73.47023","34","75.19721"
"32.8125","42.1875","37.5","34.375","38","37","39","37","800.0002","800.0002","800.0002","800.0002","73.49963","34","75.19721"
"17.1875","17.1875","17.1875","26.5625","38","37","39","37","2100.00244","2100.00244","2100.00244","1800.002","73.3585358","34","75.19721"
"7.8125","9.375","7.8125","12.5","38","37","39","37","1900.00134","1900.00134","1900.00134","1900.00134","73.4893341","34","75.19721"
"15.625","12.5","12.5","21.875","39","38","40","38","3000.00244","3300.00269","3300.00269","3300.00269","73.35811","34","75.19721"
"25","17.1875","26.5625","14.0625","40","38","40","38","3300.001","3300.001","3300.001","3300.001","73.3741","34","75.19721"
"14.0625","12.5","10.9375","17.1875","42","44","44","43","3300.003","3300.003","3300.003","3300.003","73.41256","34","75.19721"
"48.64865","48.64865","51.35135","45.94595","39","39","41","38","2500.002","2900.00244","2900.00244","2900.00244","73.459404","34","75.19721"
"11.1111107","16.6666679","18.51852","9.25926","38","37","39","38","1599.99939","2799.999","3299.99878","3299.99878","73.47674","34","75.19721"
"21.875","28.125","25","23.4375","39","39","41","38","3300.00464","3300.00464","3300.00464","3300.00464","73.54786","34","75.19721"
"21.875","21.875","20.3125","35.9375","38","37","40","38","3300.00244","3300.00244","3300.00244","3300.00244","73.4938354","34","75.19721"
"18.75","23.4375","25","18.75","38","37","40","37","2500.001","2500.001","2500.001","2500.001","73.4482","34","75.19721"
"14.0625","20.3125","23.4375","10.9375","39","39","40","38","3300.00269","3300.00269","3300.00269","3300.00269","73.30106","34","75.19721"
"12.5","15.625","23.4375","20.3125","39","37","40","38","2400.00146","2400.00146","2400.00146","2400.00146","73.3257751","34","75.19721"
"15.625","14.0625","14.0625","12.5","41","39","40","41","3300.002","3300.002","3300.002","3100.002","73.41586","34","75.19721"
"26.5625","28.125","28.125","25","39","38","40","38","1500.00085","1500.00085","1500.00085","1500.00085","72.93195","34","75.19721"
"39.0625","32.8125","42.1875","43.75","38","37","39","38","1200.00024","1200.00024","1200.00024","1200.00024","72.75374","34","75.19721"
"17.1875","12.5","26.9841251","15.625","39","41","40","39","3300.004","3300.004","3300.004","3300.004","72.74177","34","75.19721"
"17.1875","14.0625","18.4615364","15.625","38","37","39","37","2000.0011","2000.0011","2000.0011","2000.0011","72.65096","34","75.19721"
"12.5","20.3125","20.3125","20.3125","38","37","39","37","1900.00122","1900.00122","1900.00122","1900.00122","72.71289","34","75.19721"
"21.875","23.4375","20.3125","21.875","39","38","40","38","3000.0022","3000.0022","3000.0022","3300.00244","72.79493","34","75.19721"
"14.0625","12.5","20.3125","10.9375","38","38","39","38","2200.00146","3300.0022","3300.0022","3300.0022","72.79632","34","75.19721"
"14.0625","12.5","28.5714264","18.75","41","40","40","39","3300.0022","3300.0022","3300.0022","3300.0022","72.80997","34","75.19721"
"25","17.1875","23.0769215","20.3125","39","38","39","38","3000.00171","3000.00171","3000.00171","3300.002","72.76811","34","75.19721"
"12.5","23.4375","18.75","18.75","40","39","40","38","2800.002","2800.002","3300.0022","3300.0022","72.6943054","34","75.19721"
"15.625","23.4375","23.4375","18.75","39","39","40","38","3300.00171","3300.00171","3300.00171","3300.00171","72.83482","34","75.19731"
"29.6875","20.3125","26.5625","21.875","42","39","41","40","3300","3300","3300","3300","72.8842","34","75.19731"
"39.0625","40.625","43.75","43.75","44","44","45","43","3300.00366","3300.00366","3300.00366","3300.00366","73.59834","34","75.19731"
"17.1875","15.625","32.8125","23.4375","40","39","41","38","3300.0022","3300.0022","3300.0022","3300.0022","73.68642","34","75.19731"
"53.125","34.375","48.4375","46.875","43","41","42","40","2800.00171","3300.002","3300.002","3300.002","73.55442","34","75.19731"
"53.125","48.4375","57.8125","53.125","46","41","42","45","3300.002","3300.002","3300.002","3300.002","73.89485","34","75.19731"
"71.875","53.125","62.5","67.1875","41","40","42","41","3000.00269","3300.003","3300.003","3300.003","74.3825455","34","75.19731"
"48.4375","48.4375","46.875","53.125","40","39","41","39","2100.001","2100.001","2100.001","2100.001","74.69261","34","75.19731"
"56.25","56.25","54.6875","64.0625","42","41","43","43","3300.00244","3300.00244","3300.00244","3300.00244","74.87398","34","75.19731"
"43.75","53.125","50","50","40","39","41","39","2400.00171","2100.00146","2100.00146","2100.00146","75.28457","34","75.19731"
"21.875","14.0625","17.1875","23.4375","41","39","42","38","2100.00122","2100.00122","2100.00122","2100.00122","75.27035","34","75.19731"
"32.8125","29.6875","29.6875","37.5","40","38","39","38","1300.00061","1300.00061","1300.00061","1300.00061","75.28816","34","75.19731"
"40.625","37.5","46.875","46.875","39","39","40","38","2100.00122","1500.00085","900.000549","900.000549","75.11862","34","75.19731"
"43.75","43.75","43.75","45.3125","40","39","40","39","1600.00073","1600.00073","1600.00073","1600.00073","75.0448151","34","75.19731"
